customer_id,customer_name,segment,region,city,state
TB-21595,Troy Blackwell,Consumer,East,Springfield,Ohio
TB-21250,Tim Brockman,Consumer,Central,Austin,Texas
MV-18190,Mike Vittorini,Consumer,Central,Detroit,Michigan
DK-12835,Damala Kotsonis,Corporate,South,Springfield,Virginia
PK-19075,Pete Kriz,Consumer,East,New York City,New York
AH-10120,Adrian Hane,Home Office,Central,Dallas,Texas
GM-14455,Gary Mitchum,Home Office,East,Concord,New Hampshire
BD-11725,Bruce Degenhardt,Consumer,South,Lafayette,Louisiana
RM-19375,Raymond Messe,Consumer,South,Raleigh,North Carolina
BW-11110,Bart Watters,Corporate,West,Spokane,Washington
AH-10120,Adrian Hane,Home Office,South,Louisville,Kentucky
DR-12940,Daniel Raglin,Home Office,South,Hollywood,Florida
DL-13495,Dionis Lloyd,Corporate,West,Chandler,Arizona
BD-11620,Brian DeCherney,Consumer,East,Philadelphia,Pennsylvania
HW-14935,Helen Wasserman,Corporate,Central,Tulsa,Oklahoma
JO-15145,Jack O'Briant,Corporate,West,Draper,Utah
RD-19660,Robert Dilbeck,Home Office,West,Oakland,California
DO-13645,Doug O'Connell,Consumer,East,Lawrence,Massachusetts
CC-12370,Christopher Conant,Consumer,East,Philadelphia,Pennsylvania
SH-20395,Shahid Hopkins,Consumer,South,Jacksonville,North Carolina
FC-14335,Fred Chung,Corporate,Central,Chicago,Illinois
JG-15160,James Galang,Consumer,West,Pocatello,Idaho
LC-16885,Lena Creighton,Consumer,Central,Plano,Texas
CC-12220,Chris Cortes,Consumer,East,New York City,New York
BW-11110,Bart Watters,Corporate,East,New York City,New York
JJ-15445,Jennifer Jackson,Consumer,Central,Chicago,Illinois
TT-21460,Tonja Turnell,Home Office,Central,Houston,Texas
EH-13990,Erica Hackney,Consumer,East,Meriden,Connecticut
PR-18880,Patrick Ryan,Consumer,Central,Glenview,Illinois
BT-11680,Brian Thompson,Consumer,Central,Houston,Texas
EC-14050,Erin Creighton,Consumer,West,San Francisco,California
SP-20650,Stephanie Phelps,Corporate,East,New York City,New York
AJ-10780,Anthony Jacobs,Corporate,East,Baltimore,Maryland
AS-10630,Ann Steele,Home Office,South,Louisville,Kentucky
AA-10375,Allen Armold,Consumer,South,Lebanon,Tennessee
DB-13270,Deborah Brumfield,Home Office,East,Providence,Rhode Island
CC-12100,Chad Cunningham,Home Office,Central,Detroit,Michigan
VT-21700,Valerie Takahito,Home Office,Central,Houston,Texas
DB-13060,Dave Brooks,Consumer,South,Columbia,Tennessee
BS-11590,Brendan Sweed,Corporate,East,Philadelphia,Pennsylvania
NR-18550,Nick Radford,Consumer,South,Pembroke Pines,Florida
KN-16390,Katherine Nockton,Corporate,East,New York City,New York
JW-16075,Julia West,Consumer,South,Jacksonville,North Carolina
MF-18250,Monica Federle,Corporate,East,Philadelphia,Pennsylvania
FA-14230,Frank Atkinson,Corporate,South,Orlando,Florida
KH-16510,Keith Herrera,Consumer,Central,Houston,Texas
SS-20515,Shirley Schmidt,Home Office,South,Louisville,Kentucky
LC-17050,Liz Carlisle,Consumer,East,Medina,Ohio
VW-21775,Victoria Wilson,Corporate,East,New York City,New York
LD-16855,Lela Donovan,Corporate,Central,Chicago,Illinois
SP-20545,Sibella Parks,Corporate,East,Philadelphia,Pennsylvania
DK-13150,David Kendrick,Corporate,East,New York City,New York
FC-14245,Frank Carlisle,Home Office,West,San Francisco,California
RD-19480,Rick Duston,Consumer,West,San Francisco,California
AR-10540,Andy Reiter,Consumer,Central,Jackson,Michigan
CC-12100,Chad Cunningham,Home Office,East,Philadelphia,Pennsylvania
CA-11965,Carol Adams,Corporate,East,Warwick,Rhode Island
BT-11530,Bradley Talbott,Home Office,East,New York City,New York
MG-17875,Michael Grace,Home Office,Central,El Paso,Texas
TP-21130,Theone Pippenger,Consumer,Central,Rochester,Minnesota
GT-14710,Greg Tran,Consumer,East,Buffalo,New York
FH-14365,Fred Hopkins,Corporate,South,Knoxville,Tennessee
HK-14890,Heather Kirkland,Corporate,East,Newark,Delaware
DP-13000,Darren Powers,Consumer,East,Cleveland,Ohio
VF-21715,Vicky Freymann,Home Office,Central,Elmhurst,Illinois
GH-14410,Gary Hansen,Home Office,Central,Lakeville,Minnesota
JH-16180,Justin Hirsh,Consumer,East,New York City,New York
RB-19465,Rick Bensley,Home Office,West,Los Angeles,California
LS-16975,Lindsay Shagiari,Home Office,Central,Chicago,Illinois
EB-13750,Edward Becker,Corporate,East,Buffalo,New York
DK-12835,Damala Kotsonis,Corporate,West,Roseville,California
SC-20260,Scott Cohen,Corporate,Central,Arlington,Texas
CT-11995,Carol Triggs,Consumer,East,Lawrence,Massachusetts
CB-12025,Cassandra Brandow,Consumer,Central,Waco,Texas
KM-16720,Kunst Miller,Consumer,Central,Houston,Texas
RD-19720,Roger Demir,Consumer,West,Seattle,Washington
BP-11050,Barry Pond,Corporate,East,Plainfield,New Jersey
EJ-13720,Ed Jacobs,Consumer,West,Los Angeles,California
RO-19780,Rose O'Brian,Consumer,South,Arlington,Virginia
MS-17530,MaryBeth Skach,Consumer,West,Seattle,Washington
DW-13585,Dorothy Wardle,Corporate,West,Edmonds,Washington
AM-10705,Anne McFarland,Consumer,South,Salem,Virginia
BG-11740,Bruce Geld,Consumer,South,Delray Beach,Florida
KB-16585,Ken Black,Corporate,West,San Francisco,California
SV-20815,Stuart Van,Corporate,Central,Indianapolis,Indiana
GG-14650,Greg Guthrie,Corporate,East,Columbus,Ohio
SV-20785,Stewart Visinsky,Consumer,South,Jacksonville,Florida
ON-18715,Odella Nelson,Corporate,East,Clinton,Maryland
RA-19945,Ryan Akin,Consumer,West,Commerce City,Colorado
SV-20785,Stewart Visinsky,Consumer,West,Santa Ana,California
KB-16585,Ken Black,Corporate,East,Clinton,Maryland
AG-10495,Andrew Gjertsen,Corporate,West,Los Angeles,California
JK-16090,Juliana Krohn,Consumer,South,Louisville,Kentucky
MV-18190,Mike Vittorini,Consumer,West,Los Angeles,California
CP-12085,Cathy Prescott,Corporate,Central,Springfield,Missouri
VP-21760,Victoria Pisteka,Corporate,West,San Francisco,California
PM-18940,Paul MacIntyre,Consumer,Central,Texas City,Texas
TB-21400,Tom Boeckenhauer,Consumer,East,New York City,New York
EH-13990,Erica Hackney,Consumer,West,Bellevue,Washington
GW-14605,Giulietta Weimer,Consumer,East,New York City,New York
NP-18685,Nora Pelletier,Home Office,South,Wilson,North Carolina
JE-15715,Joe Elijah,Consumer,West,Seattle,Washington
BE-11455,Brad Eason,Home Office,Central,Springfield,Missouri
MB-18085,Mick Brown,Consumer,South,Charlotte,North Carolina
RP-19390,Resi Pölking,Consumer,East,New York City,New York
AJ-10780,Anthony Jacobs,Corporate,East,Lorain,Ohio
PO-18865,Patrick O'Donnell,Consumer,Central,Indianapolis,Indiana
WB-21850,William Brown,Consumer,West,Redmond,Oregon
MP-18175,Mike Pelletier,Home Office,West,Springfield,Oregon
BF-11020,Barry Französisch,Corporate,Central,Arlington,Texas
KM-16375,Katherine Murray,Home Office,West,Gilbert,Arizona
DB-13405,Denny Blanton,Consumer,East,Lawrence,Massachusetts
OT-18730,Olvera Toch,Consumer,South,Virginia Beach,Virginia
JS-15880,John Stevenson,Consumer,Central,Irving,Texas
CA-12775,Cynthia Arntzen,Consumer,East,Vineland,New Jersey
MH-18115,Mick Hernandez,Home Office,South,Columbus,Georgia
RB-19645,Robert Barroso,Corporate,West,Los Angeles,California
SB-20290,Sean Braxton,Corporate,West,San Diego,California
TW-21025,Tamara Willingham,Home Office,South,Charlottesville,Virginia
DL-13330,Denise Leinenbach,Consumer,Central,Lawrence,Indiana
SD-20485,Shirley Daniels,Home Office,West,Phoenix,Arizona
TB-21055,Ted Butterfield,Consumer,East,Meriden,Connecticut
DP-13390,Dennis Pardue,Home Office,Central,Franklin,Wisconsin
MC-18100,Mick Crebagga,Consumer,Central,Bloomington,Illinois
HG-15025,Hunter Glantz,Consumer,West,Los Angeles,California
CM-11815,Candace McMahon,Corporate,West,San Francisco,California
RP-19855,Roy Phan,Corporate,Central,Houston,Texas
LS-17200,Luke Schmidt,Corporate,Central,Milwaukee,Wisconsin
DR-12940,Daniel Raglin,Home Office,South,Lake Charles,Louisiana
CC-12475,Cindy Chapman,Consumer,East,Baltimore,Maryland
SS-20515,Shirley Schmidt,Home Office,Central,Franklin,Wisconsin
JF-15190,Jamie Frazer,Consumer,East,New York City,New York
SW-20455,Shaun Weien,Consumer,West,San Diego,California
SG-20470,Sheri Gordon,Consumer,South,Wilson,North Carolina
CS-12355,Christine Sundaresam,Consumer,West,Long Beach,California
SC-20695,Steve Chapman,Corporate,South,Fort Lauderdale,Florida
BF-11170,Ben Ferrer,Home Office,East,Baltimore,Maryland
GZ-14470,Gary Zandusky,Consumer,West,Rio Rancho,New Mexico
SP-20650,Stephanie Phelps,Corporate,West,Stockton,California
PJ-19015,Pauline Johnson,Consumer,East,Columbus,Ohio
DB-13060,Dave Brooks,Consumer,Central,Skokie,Illinois
CK-12325,Christine Kargatis,Home Office,South,Hot Springs,Arkansas
SF-20065,Sandra Flanagan,Consumer,South,Goldsboro,North Carolina
DP-13105,Dave Poirier,Corporate,West,Los Angeles,California
VM-21835,Vivian Mathis,Consumer,East,Nashua,New Hampshire
SF-20200,Sarah Foster,Consumer,West,Seattle,Washington
MF-17665,Maureen Fritzler,Corporate,South,Miami,Florida
BV-11245,Benjamin Venier,Corporate,South,Smyrna,Tennessee
KE-16420,Katrina Edelman,Corporate,West,Aurora,Colorado
EM-14200,Evan Minnotte,Home Office,South,Miami,Florida
BT-11680,Brian Thompson,Consumer,West,San Francisco,California
PO-18850,Patrick O'Brill,Consumer,West,Los Angeles,California
SP-20860,Sung Pak,Corporate,East,Dover,New Hampshire
CS-12355,Christine Sundaresam,Consumer,East,Dublin,Ohio
KB-16600,Ken Brennan,Corporate,East,New York City,New York
AA-10375,Allen Armold,Consumer,East,New York City,New York
BP-11155,Becky Pak,Consumer,East,Paterson,New Jersey
TC-21145,Theresa Coyne,Corporate,East,Lakewood,New Jersey
BG-11035,Barry Gonzalez,Consumer,South,Greensboro,North Carolina
DB-12970,Darren Budd,Corporate,East,New York City,New York
SJ-20215,Sarah Jordon,Consumer,Central,Chicago,Illinois
CS-12175,Charles Sheldon,Corporate,East,Lakewood,New Jersey
NC-18535,Nick Crebassa,Corporate,West,Phoenix,Arizona
CW-11905,Carl Weiss,Home Office,West,Los Angeles,California
PT-19090,Pete Takahito,Consumer,Central,San Antonio,Texas
CL-12700,Craig Leslie,Home Office,East,New York City,New York
HF-14995,Herbert Flentye,Consumer,East,Baltimore,Maryland
JC-15775,John Castell,Consumer,East,Philadelphia,Pennsylvania
JH-15910,Jonathan Howell,Consumer,South,Atlanta,Georgia
CC-12610,Corey Catlett,Corporate,South,Durham,North Carolina
IM-15055,Ionia McGrath,Consumer,West,Roseville,California
BF-11170,Ben Ferrer,Home Office,West,Sacramento,California
CS-12355,Christine Sundaresam,Consumer,East,Fairfield,Connecticut
MC-17605,Matt Connell,Corporate,Central,Chicago,Illinois
MC-18100,Mick Crebagga,Consumer,Central,Houston,Texas
LW-16825,Laurel Workman,Corporate,West,Phoenix,Arizona
KH-16510,Keith Herrera,Consumer,West,Pomona,California
RB-19645,Robert Barroso,Corporate,South,Atlanta,Georgia
GD-14590,Giulietta Dortch,Corporate,West,Everett,Washington
EB-13705,Ed Braxton,Corporate,Central,Houston,Texas
PS-18760,Pamela Stobb,Consumer,East,Philadelphia,Pennsylvania
GH-14425,Gary Hwang,Consumer,West,Seattle,Washington
LO-17170,Lori Olson,Corporate,Central,Peoria,Illinois
CS-12505,Cindy Stewart,Consumer,West,Los Angeles,California
YS-21880,Yana Sorensen,Corporate,South,Montgomery,Alabama
TC-20980,Tamara Chand,Corporate,Central,Lafayette,Indiana
PW-19030,Pauline Webber,Corporate,East,New York City,New York
DP-13165,David Philippe,Consumer,Central,Chicago,Illinois
BM-11575,Brendan Murry,Corporate,West,Montebello,California
DL-13495,Dionis Lloyd,Corporate,West,Thousand Oaks,California
BF-10975,Barbara Fisher,Corporate,East,Vineland,New Jersey
FC-14335,Fred Chung,Corporate,West,Torrance,California
MP-18175,Mike Pelletier,Home Office,East,Troy,Ohio
AJ-10795,Anthony Johnson,Corporate,South,Springfield,Virginia
BC-11125,Becky Castell,Home Office,West,El Cajon,California
RS-19420,Ricardo Sperren,Corporate,West,Los Angeles,California
NP-18670,Nora Paige,Consumer,West,Phoenix,Arizona
BT-11440,Bobby Trafton,Consumer,Central,Frankfort,Illinois
JO-15145,Jack O'Briant,Corporate,Central,Franklin,Wisconsin
MF-18250,Monica Federle,Corporate,South,Little Rock,Arkansas
MY-17380,Maribeth Yedwab,Corporate,Central,San Antonio,Texas
SC-20230,Scot Coram,Corporate,West,Los Angeles,California
RF-19345,Randy Ferguson,Corporate,Central,Chicago,Illinois
SG-20080,Sandra Glassco,Consumer,West,Seattle,Washington
TB-21520,Tracy Blumstein,Consumer,Central,Beaumont,Texas
MM-17920,Michael Moore,Consumer,South,Chesapeake,Virginia
CG-12520,Claire Gute,Consumer,Central,Dallas,Texas
TW-21025,Tamara Willingham,Home Office,West,Seattle,Washington
BD-11320,Bill Donatelli,Consumer,Central,Minneapolis,Minnesota
HA-14905,Helen Abelman,Consumer,East,Springfield,Ohio
LL-16840,Lauren Leatherbury,Consumer,West,Los Angeles,California
SS-20220,Saphhira Shifley,Corporate,South,Columbus,Georgia
CK-12205,Chloris Kastensmidt,Consumer,East,Lakewood,Ohio
VS-21820,Vivek Sundaresam,Consumer,Central,Naperville,Illinois
TN-21040,Tanja Norvell,Home Office,East,New York City,New York
HR-14830,Harold Ryan,Corporate,West,Huntington Beach,California
JS-15595,Jill Stevenson,Corporate,Central,Chicago,Illinois
BN-11470,Brad Norvell,Corporate,West,Brentwood,California
AR-10405,Allen Rosenblatt,Corporate,Central,Trenton,Michigan
SW-20455,Shaun Weien,Consumer,West,Seattle,Washington
JE-16165,Justin Ellison,Corporate,South,North Charleston,South Carolina
LH-16900,Lena Hernandez,Consumer,East,Columbus,Ohio
VG-21790,Vivek Gonzalez,Consumer,West,Seattle,Washington
EM-13960,Eric Murdock,Consumer,West,San Francisco,California
EM-13825,Elizabeth Moffitt,Corporate,West,Los Angeles,California
JH-15910,Jonathan Howell,Consumer,South,West Palm Beach,Florida
NP-18700,Nora Preis,Consumer,Central,Chicago,Illinois
SH-20635,Stefanie Holloman,Corporate,West,Sacramento,California
BM-11785,Bryan Mills,Consumer,West,Seattle,Washington
HG-14965,Henry Goldwyn,Corporate,East,Philadelphia,Pennsylvania
BM-11140,Becky Martin,Consumer,West,Santa Barbara,California
PS-19045,Penelope Sewall,Home Office,East,New York City,New York
MS-17710,Maurice Satty,Consumer,South,Auburn,Alabama
JL-15235,Janet Lee,Consumer,East,New York City,New York
KM-16660,Khloe Miller,Consumer,West,Los Angeles,California
RD-19900,Ruben Dartt,Consumer,West,San Francisco,California
ST-20530,Shui Tom,Consumer,East,Philadelphia,Pennsylvania
BP-11095,Bart Pistole,Corporate,Central,El Paso,Texas
TA-21385,Tom Ashbrook,Home Office,Central,Chicago,Illinois
PS-18760,Pamela Stobb,Consumer,Central,El Paso,Texas
NP-18700,Nora Preis,Consumer,West,Seattle,Washington
SC-20260,Scott Cohen,Corporate,East,New York City,New York
RD-19930,Russell D'Ascenzo,Consumer,West,Los Angeles,California
TH-21115,Thea Hudgings,Corporate,East,Newark,Delaware
JO-15550,Jesus Ocampo,Home Office,West,Roseville,California
ZC-21910,Zuschuss Carroll,Consumer,Central,Aurora,Illinois
GK-14620,Grace Kelly,Corporate,Central,Dallas,Texas
HM-14980,Henry MacAllister,Consumer,West,Los Angeles,California
LS-16945,Linda Southworth,Corporate,West,Los Angeles,California
AR-10570,Anemone Ratner,Consumer,South,Columbus,Georgia
RH-19510,Rick Huthwaite,Home Office,West,San Francisco,California
TB-21190,Thomas Brumley,Home Office,West,Riverside,California
JD-15895,Jonathan Doherty,Corporate,South,Columbia,South Carolina
MP-17965,Michael Paige,Corporate,East,New York City,New York
JB-16000,Joy Bell-,Consumer,West,Longview,Washington
CC-12145,Charles Crestani,Consumer,Central,Houston,Texas
CY-12745,Craig Yedwab,Corporate,West,Gilbert,Arizona
EP-13915,Emily Phan,Consumer,South,Jonesboro,Arkansas
DL-13315,Delfina Latchford,Consumer,South,Atlanta,Georgia
SO-20335,Sean O'Donnell,Consumer,West,Los Angeles,California
BP-11095,Bart Pistole,Corporate,East,New York City,New York
JA-15970,Joseph Airdo,Consumer,Central,Detroit,Michigan
BB-11545,Brenda Bowman,Corporate,South,Fort Lauderdale,Florida
DK-13375,Dennis Kane,Consumer,Central,Abilene,Texas
RH-19600,Rob Haberlin,Consumer,South,Hampton,Virginia
AG-10300,Aleksandra Gannaway,Corporate,West,Las Vegas,Nevada
JB-15400,Jennifer Braxton,Corporate,Central,Rockford,Illinois
BC-11125,Becky Castell,Home Office,West,Laguna Niguel,California
KC-16675,Kimberly Carter,Corporate,South,Louisville,Kentucky
DR-12940,Daniel Raglin,Home Office,Central,Normal,Illinois
DW-13195,David Wiener,Corporate,West,Los Angeles,California
ME-18010,Michelle Ellison,Corporate,Central,Port Arthur,Texas
JF-15490,Jeremy Farry,Consumer,East,New York City,New York
SP-20860,Sung Pak,Corporate,Central,Chicago,Illinois
KN-16390,Katherine Nockton,Corporate,East,Springfield,Ohio
DB-12910,Daniel Byrd,Home Office,West,Salinas,California
FM-14215,Filia McAdams,Corporate,South,Richmond,Kentucky
AP-10915,Arthur Prichep,Consumer,West,Denver,Colorado
RD-19585,Rob Dowd,Consumer,East,New York City,New York
MC-17575,Matt Collins,Consumer,Central,Fremont,Nebraska
EB-13750,Edward Becker,Corporate,East,New York City,New York
JE-15610,Jim Epp,Corporate,West,San Diego,California
CS-11860,Cari Schnelling,Consumer,South,Lakeland,Florida
PB-19105,Peter Bühler,Consumer,South,Smyrna,Georgia
AT-10735,Annie Thurman,Consumer,East,New York City,New York
SV-20365,Seth Vernon,Consumer,East,Philadelphia,Pennsylvania
PJ-18835,Patrick Jones,Corporate,Central,Dallas,Texas
NM-18445,Nathan Mautz,Home Office,West,Concord,California
TR-21325,Toby Ritter,Consumer,South,Nashville,Tennessee
BF-11005,Barry Franz,Home Office,West,Aurora,Colorado
WB-21850,William Brown,Consumer,West,Anaheim,California
KH-16630,Ken Heidel,Corporate,West,Pleasant Grove,Utah
KL-16645,Ken Lonsdale,Consumer,West,Springfield,Oregon
MG-17890,Michael Granlund,Home Office,West,Salem,Oregon
JF-15355,Jay Fein,Consumer,East,Rochester,New York
AS-10285,Alejandro Savely,Corporate,Central,Dallas,Texas
CK-12205,Chloris Kastensmidt,Consumer,Central,Mcallen,Texas
JM-15580,Jill Matthias,Consumer,West,Seattle,Washington
JE-15715,Joe Elijah,Consumer,South,Charlotte,North Carolina
AR-10825,Anthony Rawles,Corporate,West,Concord,California
AH-10075,Adam Hart,Corporate,East,Chester,Pennsylvania
GA-14515,George Ashbrook,Consumer,West,Los Angeles,California
JF-15415,Jennifer Ferguson,Consumer,West,Sparks,Nevada
CC-12685,Craig Carroll,Consumer,South,Henderson,Kentucky
JF-15565,Jill Fjeld,Consumer,Central,Decatur,Illinois
CD-11980,Carol Darley,Consumer,East,New York City,New York
DF-13135,David Flashing,Consumer,East,New York City,New York
SM-20005,Sally Matthias,Consumer,West,Scottsdale,Arizona
SG-20890,Susan Gilcrest,Corporate,Central,Amarillo,Texas
LH-16750,Larry Hughes,Consumer,East,Philadelphia,Pennsylvania
EJ-14155,Eva Jacobs,Consumer,West,Santa Ana,California
KH-16330,Katharine Harms,Corporate,East,Newark,Ohio
KM-16720,Kunst Miller,Consumer,East,New York City,New York
LW-16990,Lindsay Williams,Corporate,West,Henderson,Nevada
IG-15085,Ivan Gibson,Consumer,West,Seattle,Washington
GG-14650,Greg Guthrie,Corporate,West,Seattle,Washington
